Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AGRO.JK,ASGR.JK,BACA.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BCAP.JK,BDMN.JK,AGRO.JK,ASGR.JK,BACA.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BCAP.JK,BDMN.JK,AGRO.JK,ASGR.JK,BACA.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BCAP.JK,BDMN.JK,AGRO.JK,ASGR.JK,BACA.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BCAP.JK,BDMN.JK,AGRO.JK,ASGR.JK,BACA.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BCAP.JK,BDMN.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,102.03900146484375,1006.19384765625,90.0,1591.9114990234375,366.625244140625,1341.2115478515625,822.898193359375,604.8938598632812,185.16375732421875,2341.69482421875,102.03900146484375,1006.19384765625,90.0,1600.0334964674346,372.44467289152584,1358.1889092167721,828.5345248623838,604.8938598632812,189.37201833042974,2357.000019148284,98.55049215584076,1000.204598563058,88.0,1567.545506691446,360.8057902298492,1332.7228671689575,811.6256060372588,584.7307281228406,179.55272747977438,2311.0844343596814,102.03900146484375,1000.204598563058,88.0,1575.667504135443,360.8057902298492,1341.2115478515625,822.898193359375,591.4517720363208,185.16375732421875,2326.3896292892155,56034,61000.0,269000,33065000,17814241,31497000,134892579,26213886,1084327,2797500
2014-01-03,98.55048370361328,1006.19384765625,89.0,1543.1796875,366.625244140625,1307.2568359375,817.2619018554688,598.1728515625,185.16375732421875,2295.77880859375,98.55048370361328,1012.1830967494419,89.0,1583.7896792763158,372.44467289152584,1324.2341974431818,822.8981574284757,604.893895876123,185.16375732421875,2326.389192708333,98.55048370361328,1006.19384765625,88.0,1518.8136924342105,354.9863363190734,1298.768155184659,805.9893150255571,584.730762935254,185.16375732421875,2295.77880859375,98.55048370361328,1006.19384765625,88.0,1575.6676809210526,360.8057902298492,1324.2341974431818,817.2619018554688,604.893895876123,185.16375732421875,2311.0840006510416,10987,174000.0,14500,71912500,9797159,27544000,112952700,3548501,1084327,1197500
2014-01-06,100.29473114013672,1018.172607421875,88.0,1518.8135986328125,363.71551513671875,1249.533935546875,791.898681640625,567.9281005859375,182.3582305908203,2274.351806640625,101.16686019056806,1024.1618580537684,88.0,1543.1795921937667,369.53496921599736,1307.2569706128993,817.2620247426469,598.1727972511616,182.3582305908203,2326.389465742766,98.55048034990517,994.2156048943015,88.0,1510.691600779161,360.80580067701726,1242.7429902449899,789.08059127233,567.9281005859375,171.1361863315158,2265.1686903284826,100.29473114013672,994.2156048943015,88.0,1526.935596486464,366.6252547562959,1307.2569706128993,811.6256926382379,598.1727972511616,171.1361863315158,2280.4738841820536,114376,87800.0,85000,58190000,19366656,37620800,123158677,3406336,568386,2733600
2014-01-07,95.93409729003906,1012.18310546875,89.0,1522.8751220703125,360.8057861328125,1247.8360595703125,797.534912109375,574.649169921875,182.3582305908203,2274.351806640625,102.03899359279085,1027.156228330714,90.0,1535.058123046875,363.7155004752224,1261.4179486540709,803.1711678116056,578.0096919234646,182.3582305908203,2280.4738841820536,95.93409729003906,1006.1938563239646,87.0,1514.7531214192709,360.8057861328125,1246.1383234348427,797.534912109375,561.2070819155168,171.1361863315158,2265.1686903284826,102.03899359279085,1006.1938563239646,88.0,1518.8141217447917,363.7155004752224,1249.5337957057823,797.534912109375,571.2886479202855,171.1361863315158,2274.351806640625,33181,4200.0,211700,36152000,11813259,52598000,97870340,3739631,576181,1531400
2014-01-08,98.55048370361328,1024.1617431640625,87.0,1514.7528076171875,363.71551513671875,1264.8133544921875,808.8076171875,584.7307739257812,182.3582305908203,2219.252685546875,99.4226054730921,1036.14024308411,89.0,1535.0578050383294,363.71551513671875,1271.6042986773805,814.443873711954,584.7307739257812,182.3582305908203,2271.2903347252154,95.93409646328269,1006.1939932839912,87.0,1502.5698091645024,360.80580067701726,1247.835994029205,800.3531945588634,574.6492072658549,173.94170877346394,2219.252685546875,96.80622554339288,1012.1832432440149,89.0,1526.9358060698726,360.80580067701726,1247.835994029205,800.3531945588634,578.0097294858303,173.94170877346394,2265.168258351293,158873,302600.0,26900,55877500,4164235,37674800,105881778,3119754,639257,2833900
2014-01-09,95.93409729003906,1018.172607421875,88.0,1526.9359130859375,357.89605712890625,1297.0703125,825.71630859375,578.0095825195312,179.552734375,2203.94775390625,100.2947354175385,1030.1511086856617,88.0,1530.996912854783,363.7155111443063,1297.0703125,831.3526397519294,584.7306252505714,179.552734375,2234.55813937717,93.31771002716054,1018.172607421875,87.0,1506.6309142417097,357.89605712890625,1264.8133282886126,811.6255563821982,574.6490611540112,179.552734375,2197.825676812066,100.2947354175385,1024.1618580537684,87.0,1510.6919140105551,360.80579671654397,1273.302008344241,811.6255563821982,578.0095825195312,179.552734375,2219.25294664171,312803,407200.0,18400,97317500,11017784,39287000,233971291,4068423,30474,3359500
2014-01-10,95.93409729003906,1018.172607421875,88.0,1526.9359130859375,354.986328125,1334.4205322265625,856.7159423828125,581.3702392578125,180.9554901123047,2277.412841796875,102.91112268041702,1018.172607421875,88.0,1535.0579126236287,357.8960424332861,1356.4911008257295,856.7159423828125,584.7307614058342,180.9554901123047,2338.633617113995,94.18983911478672,1006.1941061580883,87.0,1514.7529137794008,352.07661381671386,1290.2793950282285,825.7163466362972,574.649194961769,172.53895251346555,2203.9479114163305,102.91112268041702,1018.172607421875,87.0,1526.9359130859375,357.8960424332861,1298.7680752586773,828.534512345226,581.3702392578125,172.53895251346555,2203.9479114163305,1242315,9300.0,176300,120076000,13478585,29462000,333963018,11276524,950381,8202900
2014-01-13,97.67835235595703,1027.156005859375,88.0,1591.9114990234375,363.71551513671875,1434.5870361328125,944.0785522460938,614.9754028320312,172.53895568847656,2448.831298828125,101.16686128478275,1027.156005859375,91.0,1600.0334964674346,366.6252547562959,1436.284772270248,946.8967184148515,618.3359246636267,172.53895568847656,2491.6858465576174,92.44557799677165,1018.1721340880102,86.0,1535.0575169154577,352.0766321380371,1387.0504242846248,867.9886711609327,581.3701845160767,171.13620192443983,2326.3897338867187,101.16686128478275,1018.1721340880102,87.0,1535.0575169154577,352.0766321380371,1392.1436326969306,867.9886711609327,584.7307063476721,171.13620192443983,2326.3897338867187,199086,166100.0,906500,196030500,24553321,110926400,761610254,21855167,708710,14523100
2014-01-15,99.422607421875,1012.18310546875,88.0,1616.27783203125,363.71551513671875,1485.5191650390625,955.3508911132812,625.0570678710938,172.53895568847656,2510.0517578125,100.2947365190798,1036.140102047892,88.0,1656.8878278109296,369.53496921599736,1500.798790736607,969.4416425840063,628.4175902378736,172.53895568847656,2555.9673387480943,95.9340983436873,1012.1831054687501,87.0,1595.9728341414102,360.80580067701726,1434.5870793805802,941.2602153264488,614.9755007707544,168.33069439636637,2461.075138147866,95.9340983436873,1027.156228330714,87.0,1600.0338337193782,366.6252547562959,1460.0531222098214,958.1690565442048,621.6965455043139,168.33069439636637,2479.4413705221036,135471,212900.0,149200,132835000,5599490,65734600,359481259,36246156,28348,12683900
2014-01-16,97.67835235595703,1015.177734375,88.0,1624.3997802734375,360.8057861328125,1461.7509765625,913.0787353515625,625.0570678710938,168.3306884765625,2488.624267578125,103.78324846437545,1015.1777343749999,88.0,1636.5827786254883,366.62523997750696,1485.519285124492,952.5328253251986,638.4991111632376,180.9554870784053,2546.7839983087333,97.67835235595703,1006.193860619469,88.0,1608.1557824707031,360.8057861328125,1426.0985137195123,913.0787353515626,621.6965455043139,166.9279347618574,2479.441152199608,103.78324846437545,1012.1831097898229,88.0,1632.5217791748048,363.7155004752224,1485.519285124492,952.5328253251986,628.4175902378736,168.3306884765625,2540.6619213897216,43179,171800.0,22500,45956000,4954185,24928600,149927089,12487010,109141,7015500
