Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,577.7799682617188,2152.8837890625,1773.33642578125,163.03321838378906,1654.8282470703125,160.0,4728.62744140625,6086.5380859375,576.1649169921875,2202.74560546875,585.5878056706609,2219.2722759498897,1773.33642578125,168.08291983815423,1719.5422008663584,161.0,4728.62744140625,6137.259236653646,614.5759114583334,2202.74560546875,562.1642934438345,2149.722432544053,1744.96304296875,155.81935916326742,1553.1348911050977,160.0,4525.0019589779995,5579.326578776042,561.7607940673828,2172.0910940606364,562.1642934438345,2216.1109194314427,1759.149734375,163.03321838378906,1553.1348911050977,161.0,4525.0019589779995,5579.326578776042,604.9731628417969,2180.849525891526,22892800.0,343600.0,7622100.0,85035500,26999200.0,410500.0,237124,4697700.0,16932000.0,14137800.0
2014-01-16,577.7799682617188,2133.9150390625,1801.709716796875,157.98350524902344,1645.5833740234375,165.0,4728.62744140625,6010.45556640625,568.9628295898438,2141.436279296875,585.5878056706609,2187.6580844907407,1811.167510585835,163.03320633004245,1673.3179252710236,165.0,4728.62744140625,6187.9795704773205,585.767638902624,2207.1245087231596,573.8760495572477,2130.753683449074,1768.607438535515,157.26211938030642,1622.4712479837824,155.0,4570.252117723394,5921.693564370715,559.3600814111122,2141.436279296875,577.7799682617188,2152.8831727430556,1773.3363354299952,163.03320633004245,1654.8282244392994,163.0,4570.252117723394,6010.45556640625,576.1648907238924,2202.7452934280736,17376700.0,1167500.0,9032900.0,46704500,5067200.0,24900.0,56683,1225900.0,13985000.0,13391300.0
2014-01-17,573.8760986328125,2200.303955078125,1806.4385986328125,159.42628479003906,1691.8076171875,161.0,4615.5009765625,5985.09521484375,564.1614379882812,2145.8154296875,577.780017671131,2225.5948051364944,1806.4385986328125,161.59044250212105,1701.0524675546449,166.0,4751.250950714112,6035.816360732257,568.962811928607,2163.3322903380104,569.972179594494,2143.3995424467944,1782.794114357514,157.26212707795708,1622.471239433914,159.0,4615.5009765625,5883.6529230667375,559.3600640479555,2128.2985690369896,577.780017671131,2181.3358175343483,1796.980804922693,158.70489888601173,1627.0936646174864,166.0,4615.5009765625,5959.734641899497,559.3600640479555,2154.573860012755,7564800.0,190500.0,5567900.0,33988000,4773000.0,700.0,62561,1213500.0,2402000.0,4819700.0
2014-01-20,581.683837890625,2206.626220703125,1830.0830078125,157.26211547851562,1770.388916015625,163.0,4660.75,6187.9794921875,556.9594116210938,2119.5400390625,585.5877562657298,2212.9489319372315,1834.8119044735142,159.42627303097225,1793.50104285656,163.0,4660.75,6238.700635566086,566.5621600973195,2145.8153288029444,566.0681643902055,2197.1421538519653,1787.5229378633721,155.81934377687784,1687.1852593882588,163.0,4570.250184640057,5985.094918673156,556.9594116210938,2115.1608241057593,577.7799195155201,2212.9489319372315,1830.0830078125,158.70488718015338,1691.8076847564457,163.0,4660.75,5985.094918673156,556.9594116210938,2123.9192540192407,3916200.0,190200.0,2976500.0,69104000,12143100.0,200.0,448322,1828000.0,5402000.0,6602000.0
2014-01-21,581.683837890625,2206.626220703125,1830.0830078125,163.7545928955078,1784.256103515625,162.0,4706.00048828125,6327.4638671875,566.5621337890625,2093.2646484375,593.3955930159395,2206.626220703125,1844.2696977955427,163.7545928955078,1793.500953792908,165.0,4706.00048828125,6340.144155498497,571.363507804224,2123.919151657296,573.8760011404153,2197.1421538519653,1806.4385245074288,157.26212004943042,1742.6542772678513,161.0,4592.875362810806,6187.980695766532,556.9593857587394,2084.5062189461296,581.683837890625,2206.626220703125,1844.2696977955427,157.26212004943042,1770.3888280997005,165.0,4615.500666216026,6187.980695766532,566.5621337890625,2115.160722165926,10485200.0,813100.0,4771800.0,97982500,4797000.0,28800.0,441394,1130600.0,3385000.0,16095100.0
2014-01-22,573.8760986328125,2146.560302734375,1825.3541259765625,172.41123962402344,1756.521484375,160.0,4796.5009765625,6631.7900390625,547.3566284179688,2141.436279296875,589.4917747860864,2209.787410325962,1834.8119193754048,175.2967833834213,1775.0111842105264,160.0,4796.5009765625,6631.7900390625,564.1614371851871,2167.711571067389,569.972179594494,2140.237591975216,1815.8963325777202,151.4910473683888,1738.0317845394738,160.0,4638.125701451656,5934.374260576004,547.3566284179688,2106.4025569361897,577.780017671131,2206.6260549463827,1830.0830226759836,151.4910473683888,1775.0111842105264,160.0,4751.250831694844,6327.463153904757,561.7607502184416,2106.4025569361897,32035600.0,2426800.0,7545300.0,203738000,3518100.0,700.0,101924,3725500.0,13254000.0,19542200.0
2014-01-23,581.683837890625,2143.399169921875,1825.3541259765625,173.1326141357422,1784.256103515625,162.0,4751.25146484375,6251.3818359375,525.7504272460938,2110.78173828125,585.5877562657298,2149.721881337574,1839.540816074826,176.01815770467124,1807.3682292088326,165.0,4796.501615741414,6619.110179227941,554.5586698349208,2163.3323209770488,573.8760011404153,2130.7537470904776,1787.5229523811934,168.80429878234864,1756.5215526837758,160.0,4728.626621320902,6099.218383541456,523.3497403636915,2106.4025230566,577.7799195155201,2146.5605256297245,1834.8119193754048,173.1326141357422,1756.5215526837758,164.0,4796.501615741414,6619.110179227941,547.3566091877141,2158.9531057523986,11311600.0,2426100.0,4186300.0,81318000,10885200.0,730500.0,195662,4571600.0,16198000.0,11001800.0
2014-01-24,573.8760986328125,2143.399169921875,1754.4207763671875,172.41123962402344,1775.0111083984375,165.0,4706.00048828125,6099.21728515625,547.3566284179688,2088.8857421875,581.6839367094494,2146.5605256297245,1820.6253339659493,174.57539744357183,1784.255957921346,165.0,4751.250631239805,6428.904705975506,554.5586893182052,2102.0233883647797,569.972179594494,2140.2378142140255,1754.4207763671875,165.9187661653782,1765.7662588755288,162.0,4638.125505769361,6010.455287243372,511.34632391678656,2071.3688806177934,573.8760986328125,2143.399169921875,1754.4207763671875,172.41123962402344,1775.0111083984375,165.0,4706.00048828125,6099.217285156249,547.3566284179688,2088.8857421875,5320800.0,1817400.0,4473200.0,55100000,2285000.0,400000.0,18789,1480900.0,50160000.0,18659100.0
2014-01-27,554.3564453125,2114.94677734375,1702.40283203125,163.7545928955078,1728.787109375,160.0,4706.00048828125,5832.931640625,530.5517578125,2005.680419921875,577.7799570862676,2140.237620720058,1740.2340060763888,167.3615222544397,1761.1440873579545,160.0,4706.00048828125,5972.41478855299,542.5551912471719,2058.2309986097844,538.7407707966549,2111.7854219217115,1697.6739352756076,160.14766353657592,1682.5628551136363,160.0,4570.250523257471,5706.128778872283,528.1510711255656,2001.3012050312159,577.7799570862676,2130.7535544539423,1740.2340060763888,167.3615222544397,1761.1440873579545,160.0,4570.250523257471,5921.693643851902,542.5551912471719,2058.2309986097844,33736100.0,591600.0,14022900.0,48308000,5406200.0,129600.0,110427,2993400.0,10663000.0,15275400.0
2014-01-28,577.7799682617188,2111.78564453125,1730.7762451171875,162.3118133544922,1719.5421142578125,160.0,4683.3759765625,5744.16943359375,530.5517578125,1979.405029296875,581.6838869661898,2149.7219135946857,1740.2340388063526,164.47597086588542,1747.2766644877772,160.0,4706.000817699565,5909.013148023593,542.5551912471719,2031.955605295907,542.6446999214791,2111.78564453125,1702.4028640496927,156.54072665744357,1687.1851389895203,160.0,4615.500989299387,5604.6862906146525,525.7503844386312,1944.3713119641868,554.3564560348923,2118.108356041823,1702.4028640496927,161.59042751736112,1719.5421142578125,160.0,4706.000817699565,5909.013148023593,530.5517578125,2005.680317296391,14316700.0,566600.0,7261000.0,90796000,1861300.0,5208800.0,134150,3227600.0,7389000.0,33318300.0
