Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ANTM.JK,BRMS.JK,BRPT.JK,ESSA.JK,INCO.JK,INKP.JK,INTP.JK,ISSP.JK,LTLS.JK,SMBR.JK,ANTM.JK,BRMS.JK,BRPT.JK,ESSA.JK,INCO.JK,INKP.JK,INTP.JK,ISSP.JK,LTLS.JK,SMBR.JK,ANTM.JK,BRMS.JK,BRPT.JK,ESSA.JK,INCO.JK,INKP.JK,INTP.JK,ISSP.JK,LTLS.JK,SMBR.JK,ANTM.JK,BRMS.JK,BRPT.JK,ESSA.JK,INCO.JK,INKP.JK,INTP.JK,ISSP.JK,LTLS.JK,SMBR.JK,ANTM.JK,BRMS.JK,BRPT.JK,ESSA.JK,INCO.JK,INKP.JK,INTP.JK,ISSP.JK,LTLS.JK,SMBR.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,761.6334228515625,170.9525909423828,40.6140251159668,189.0759735107422,2369.608642578125,1233.46923828125,13280.8583984375,128.85382080078125,201.99508666992188,327.9928283691406,782.7899367114418,178.80245971679688,40.6140251159668,189.0759735107422,2511.7851611328124,1250.8420444542253,13313.489500153562,129.70715736237582,213.877150591682,327.9928283691406,761.6334228515625,169.2081756591797,39.1635234239094,170.77829591967793,2369.608642578125,1233.46923828125,12987.178482992937,122.8804648696192,201.99508666992188,309.25038103376113,768.685594138189,173.5692138671875,39.647023987928534,178.91059236066397,2511.7851611328124,1233.46923828125,12987.178482992937,124.58713799280837,213.877150591682,309.25038103376113,15859365,18392993,306774,119578.0,5330000.0,894000.0,1306500.0,6677500.0,97000,8999000.0
2014-01-03,733.4248046875,178.80245971679688,40.130523681640625,161.83277893066406,2251.128173828125,1224.7825927734375,13052.44140625,125.44049072265625,201.99508666992188,318.62164306640625,761.6334391963147,178.80245971679688,40.130523681640625,178.91060085431226,2369.6086040296054,1233.468994140625,13182.9658203125,128.85383740898703,201.99508666992188,332.6784802605124,719.3204618115661,169.2081756591797,38.68002202104013,161.83277893066406,2251.128173828125,1216.09619140625,12987.17919921875,124.58715405107355,201.99508666992188,318.62164306640625,761.6334391963147,170.9525909423828,39.64702312810712,178.91060085431226,2345.912517989309,1224.7825927734375,13052.44140625,128.85383740898703,201.99508666992188,323.30725546444165,24569724,17281445,970613,2795859.0,17113000.0,721000.0,2557500.0,3612500.0,27000,6217500.0
2014-01-06,708.7422485351562,170.9525909423828,40.0338249206543,153.70045471191406,2061.559326171875,1116.202880859375,13264.5439453125,122.0271224975586,197.539306640625,318.62164306640625,740.4769684332897,177.05804443359375,40.13052577846829,162.6459931685557,2274.824084051724,1233.4693313776752,13280.859497520756,128.00047814429223,206.45085430862312,322.3701329848345,708.7422485351562,170.9525909423828,38.680024042078806,152.8872265125455,2052.0808924883263,1111.8596789883268,12938.23290114737,121.17378597659665,197.539306640625,314.8731531479779,726.3726257038737,177.05804443359375,38.680024042078806,161.01952263802485,2227.4319156339798,1216.0965238934825,13036.126214396909,125.44046858140639,201.99508047462405,318.62164306640625,17889778,4897345,71413,349624.0,15865500.0,4093600.0,2239000.0,5332600.0,20800,1728700.0
2014-01-07,708.7422485351562,174.44142150878906,37.7130241394043,149.6343231201172,2075.777099609375,1016.30908203125,13182.966796875,117.76044464111328,194.56875610351562,318.62164306640625,708.7422485351562,176.1858367919922,38.196524734289504,152.88723612204853,2099.473185221354,1116.2027097522703,13378.753432472155,122.8804639733356,201.9950445044132,326.11862290326286,669.9553572723148,170.08038330078125,37.2295235445191,149.6343231201172,2056.8202311197915,1016.30908203125,13150.335690942142,116.90710808574289,178.23092162154103,316.7473981071921,705.2161628528023,170.08038330078125,38.196524734289504,152.88723612204853,2056.8202311197915,1085.800301315438,13378.753432472155,122.8804639733356,201.9950445044132,318.62164306640625,21262966,13932470,927363,171965.0,4657200.0,6495000.0,1760000.0,8311000.0,51400,2564900.0
2014-01-08,712.2683715820312,171.82479858398438,37.7130241394043,150.04092407226562,2085.255859375,1098.830078125,13182.966796875,117.76044464111328,200.5098114013672,315.81024169921875,715.7944062063033,177.05804443359375,37.7130241394043,150.04092407226562,2099.473512961648,1107.5164819046443,13346.122326539295,122.8804639733356,201.99506926359953,318.62160883600706,698.1640281127228,170.9525909423828,37.7130241394043,150.04092407226562,2071.038205788352,977.2204252099801,13134.020137975713,116.90710808574289,200.5098114013672,312.99887456243044,708.7422857147042,177.05804443359375,37.7130241394043,150.04092407226562,2080.516641512784,1033.682049777668,13215.59790280786,117.76044464111328,201.99506926359953,318.62160883600706,33422230,3258171,80465,148049.0,5354100.0,9384200.0,1776400.0,2673700.0,6200,4687500.0
2014-01-09,708.7422485351562,174.44142150878906,35.77901840209961,139.06231689453125,2037.863525390625,1094.48681640625,13199.2822265625,114.34710693359375,199.02450561523438,313.93603515625,726.3726257038737,174.44142150878906,38.19651718868241,150.04092569444992,2099.4733529024347,1129.232429625496,13199.2822265625,119.46712664703826,199.02450561523438,317.6845251282649,708.7422485351562,170.9525909423828,35.77901840209961,139.06231689453125,2037.863525390625,1090.143614753844,12938.233381537779,113.49377031468634,187.14244557850398,312.99891266324624,715.7943686568118,174.44142150878906,38.19651718868241,150.04092569444992,2085.2557003997094,1098.8300180586557,13182.966673748455,117.76045340922342,187.14244557850398,315.81028014225745,17236546,1224021,3512313,220935.0,5300700.0,3490500.0,2475100.0,7252400.0,10200,2659400.0
2014-01-10,691.1119384765625,185.78012084960938,35.87571716308594,145.5681610107422,2180.0400390625,1090.1435546875,13623.484375,113.49375915527344,199.02450561523438,318.62164306640625,719.320577523082,190.1411590576172,36.262520548368194,145.5681610107422,2198.9969089673914,1107.5163603398903,13688.746575598803,115.20043222527755,199.02450561523438,318.62164306640625,687.5858521903649,174.44142150878906,35.87571716308594,145.5681610107422,2004.6889924422555,1085.8003532744024,13052.44011976048,111.78708608526934,190.1129605876866,312.9989081887638,719.320577523082,174.44142150878906,36.262520548368194,145.5681610107422,2037.8635147758152,1098.8299575136953,13199.280071107785,114.3470956902755,194.56873310146048,314.8731531479779,49542793,34719161,504920,115023.0,16586700.0,1616400.0,2548300.0,3752300.0,15200,3408400.0
2014-01-13,698.1640014648438,200.60763549804688,36.74602127075195,143.12847900390625,2298.520263671875,1120.5458984375,14325.0546875,123.73381042480469,194.56875610351562,330.8042297363281,712.2683443958105,204.09646606445312,38.6800196563798,145.56816368750455,2326.9555659028674,1129.232300750969,14471.894655822893,124.58714704842403,199.02452914405416,332.6784746640127,684.0596585338769,191.8855743408203,35.87571735937809,142.31525077604013,2227.4320080943944,1094.486691497093,13949.79699067483,112.64043431775323,193.08349842333612,320.4958826340629,698.1640014648438,196.24659729003906,35.87571735937809,145.56816368750455,2227.4320080943944,1094.486691497093,13966.112542710705,114.34710756499192,196.05401378369515,321.4330050979052,48573124,112097570,6491544,335958.0,14858600.0,5172800.0,9535700.0,13983500.0,85400,18705000.0
