Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMFG.JK,ARNA.JK,ASGR.JK,ASII.JK,HEXA.JK,JTPE.JK,KBLI.JK,LION.JK,MLIA.JK,UNTR.JK,AMFG.JK,ARNA.JK,ASGR.JK,ASII.JK,HEXA.JK,JTPE.JK,KBLI.JK,LION.JK,MLIA.JK,UNTR.JK,AMFG.JK,ARNA.JK,ASGR.JK,ASII.JK,HEXA.JK,JTPE.JK,KBLI.JK,LION.JK,MLIA.JK,UNTR.JK,AMFG.JK,ARNA.JK,ASGR.JK,ASII.JK,HEXA.JK,JTPE.JK,KBLI.JK,LION.JK,MLIA.JK,UNTR.JK,AMFG.JK,ARNA.JK,ASGR.JK,ASII.JK,HEXA.JK,JTPE.JK,KBLI.JK,LION.JK,MLIA.JK,UNTR.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,6223.1630859375,506.7113037109375,949.9820556640625,4328.7080078125,654.9984741210938,42.280799865722656,118.65064239501953,999.0753784179688,78.06257629394531,9079.037109375,6223.1630859375,518.9212146437312,949.9820556640625,4328.7080078125,660.0369239220253,42.280799865722656,119.4862102992098,999.0753784179688,78.06257629394531,9125.957197795544,6223.1630859375,506.7113037109375,944.3274005708241,4235.2826551258995,649.9600243201622,41.57611986796061,118.65064239501953,999.0753784179688,77.15487191843432,8914.816799903101,6223.1630859375,512.8162591773344,944.3274005708241,4266.424439354767,649.9600243201622,42.280799865722656,119.4862102992098,999.0753784179688,77.15487191843432,8914.816799903101,26500,833500.0,61000.0,14603500.0,261000.0,388000,2500,10000,55000,1281500.0
2014-01-03,6223.1630859375,494.5014343261719,949.9820556640625,4204.14111328125,660.0369262695312,42.280799865722656,125.33518981933594,1040.7034912109375,77.15487670898438,9172.8759765625,6223.1630859375,512.8163022641783,955.636710757301,4328.708257378473,665.0753760883827,42.280799865722656,125.33518981933594,1040.7034912109375,77.15487670898438,9337.096262587915,6223.1630859375,488.3964783468365,949.9820556640625,4172.9993272569445,644.9215768129772,42.280799865722656,116.97951049804688,1040.7034912109375,77.15487670898438,8867.895445372442,6223.1630859375,506.7113462848428,949.9820556640625,4328.708257378473,644.9215768129772,42.280799865722656,117.81507843017577,1040.7034912109375,77.15487670898438,9055.575772258631,26500,1527500.0,174000.0,18566000.0,296500.0,1310000,20500,10000,297500,2425500.0
2014-01-06,6089.81005859375,500.60638427734375,961.2911987304688,4266.4248046875,658.0215454101562,41.998924255371094,118.65064239501953,1036.5406494140625,78.06257629394531,9137.6875,6089.81005859375,500.60638427734375,966.945852840648,4328.708378478558,660.0369253348427,42.28079623023935,118.65064239501953,1036.5406494140625,78.06257629394531,9172.877567394095,6089.81005859375,488.3964724657012,938.6725822897519,4204.141230896441,649.96002571141,41.5761162930687,118.65064239501953,1036.5406494140625,76.42870564793161,9079.037387676508,6089.81005859375,494.5014283715225,938.6725822897519,4235.28301779197,656.0061654854696,42.28079623023935,118.65064239501953,1036.5406494140625,76.42870564793161,9172.877567394095,100,1490300.0,87800.0,29776200.0,236200.0,16097600,1700,1000,202000,2930200.0
2014-01-07,6045.3583984375,500.60638427734375,955.6365356445312,4250.85302734375,654.9984741210938,41.7170524597168,115.3083724975586,1036.5406494140625,77.88104248046875,9266.7177734375,6045.3583984375,515.8687740418969,969.7731707872018,4359.8492588141025,659.0292339618389,41.99892443579596,118.6506441641545,1036.5406494140625,77.88104248046875,9301.907840931566,5711.974663229549,500.60638427734375,949.981881587463,4250.85302734375,650.9677142803486,41.57611647167721,108.6238291643668,1036.5406494140625,77.33641428496331,9149.417548457279,5778.65141027114,503.6588622302544,949.981881587463,4297.5656979739015,654.9984741210938,41.99892443579596,118.6506441641545,1036.5406494140625,77.33641428496331,9149.417548457279,1400,6427900.0,4200.0,26433200.0,368100.0,6341200,133000,1000,101000,2666500.0
2014-01-08,5867.5546875,503.65899658203125,966.946044921875,4235.2822265625,654.9984741210938,41.7170524597168,115.3083724975586,999.0753784179688,77.88104248046875,9125.958984375,5867.5546875,506.7114753491951,978.2553553887976,4297.565788717831,656.0061640812801,41.85798844775638,115.3083724975586,999.0753784179688,77.88104248046875,9337.099423602185,5867.5546875,497.5540390477036,949.9820792214913,4141.856883329504,650.9677142803486,41.7170524597168,114.47280458090962,999.0753784179688,77.51795932521019,9079.03888676896,5867.5546875,503.6589965820313,955.6367344549525,4266.424007640166,656.0061640812801,41.7170524597168,115.3083724975586,999.0753784179688,77.51795932521019,9196.339130784063,100,1874800.0,302600.0,19343900.0,140700.0,8298800,116800,2000,720000,1859200.0
2014-01-09,6000.9072265625,491.4490051269531,961.2911987304688,4219.71142578125,660.0369262695312,41.85799026489258,114.47281646728516,999.0753784179688,78.4256591796875,8820.9765625,6000.9072265625,500.60644000509507,972.6005069508273,4281.994989261416,660.0369262695312,41.85799026489258,116.14395247410684,999.0753784179688,78.4256591796875,9243.257355385638,5845.328150318287,491.44900512695307,961.2911987304688,4172.998753171125,654.9984764506798,41.5761182765768,113.63724846387431,999.0753784179688,77.69949291149506,8820.9765625,5845.328150318287,500.60644000509507,966.945852840648,4250.8532075213325,656.0061664144501,41.717054270734685,114.47281646728516,999.0753784179688,77.69949291149506,9196.337267287234,1200,2607700.0,407200.0,23481000.0,129600.0,5015200,462100,1000,250500,3132600.0
2014-01-10,6134.26123046875,488.3964538574219,961.2911987304688,4204.14111328125,654.9984741210938,41.85799026489258,115.3083724975586,999.0753784179688,78.4256591796875,8914.8173828125,6134.26123046875,497.55388736724854,961.2911987304688,4250.853792317708,660.0369239220253,41.85799026489258,115.3083724975586,999.0753784179688,78.4256591796875,9008.657565789474,6134.26123046875,488.3964538574219,949.9818905101104,4157.428434244792,652.9830942007211,41.717054270734685,111.9661008309627,999.0753784179688,78.4256591796875,8797.517154091283,6134.26123046875,491.44893169403076,961.2911987304688,4188.570220269097,657.0138540414663,41.85799026489258,112.80166874761167,999.0753784179688,78.4256591796875,8797.517154091283,1000,4478100.0,9300.0,22086800.0,403400.0,2935200,58500,1000,250000,3897100.0
2014-01-13,6200.93798828125,497.55389404296875,969.773193359375,4359.85009765625,665.0753784179688,41.85799026489258,117.81507873535156,999.0753784179688,78.97028350830078,8914.8173828125,6200.93798828125,506.7113276756614,969.773193359375,4375.420990862165,667.0907583525686,42.13986225320835,119.48621460393811,999.0753784179688,79.15182161983505,8961.737474300988,6200.93798828125,482.2915046551476,961.2912120763484,4235.282952008929,654.9984787449691,41.717054270734685,116.14394286676502,999.0753784179688,78.24411721169365,8891.357337068257,6200.93798828125,482.2915046551476,961.2912120763484,4266.424738420759,657.0138586795691,41.85799026489258,116.14394286676502,999.0753784179688,78.24411721169365,8961.737474300988,6000,6483200.0,166100.0,33263200.0,454100.0,13252000,2586500,1000,174000,3215000.0
2014-01-15,6223.1630859375,488.3964538574219,955.6365356445312,4546.7001953125,679.18310546875,41.85799026489258,114.47281646728516,999.0753784179688,81.69339752197266,8832.7080078125,6223.1630859375,500.6063652038574,978.2551518728042,4608.983759631849,687.2446260084384,41.998926259050464,119.4862244877502,999.0753784179688,81.69339752197266,9055.578462192894,6223.1630859375,470.08158683776855,955.6365356445312,4375.4203934342895,665.0754445242952,41.717054270734685,114.47281646728516,999.0753784179688,78.97028427124023,8820.977983897741,6223.1630859375,500.6063652038574,969.7731707872018,4375.4203934342895,665.0754445242952,41.85799026489258,116.97952047751768,999.0753784179688,78.97028427124023,9055.578462192894,1000,8462300.0,212900.0,56714000.0,1213900.0,14622400,674200,1000,125000,2871700.0
